Name,location,stipend,company_id,skills,hiring
The Chimes House,"
Work from home ","₹ 2,000 - 12,000 ",1,"['Social Media Marketing', 'Digital Marketing', 'Sales', 'Effective Communication']",Not actively hiring
Finflock Systems Private Limited,"
Work from home ","₹ 12,000 - 16,000 ",2,"['MySQL', 'HTML', 'CSS', 'JavaScript', 'Python', 'SQL', 'Git']",Actively hiring
Experiences.digital,"
Gurgaon ","₹ 2,500 - 10,000 ",3,"['Python', 'Natural Language Processing (NLP)', 'Artificial intelligence']",Actively hiring
Bevysquare Social Private Limited,"
Noida ","₹ 8,000 - 10,000 ",4,"['Social Media Marketing', 'MS-Office', 'Client Interaction', 'Content Marketing', 'Client Relationship', 'English Proficiency (Spoken)', 'Research and Analytics']",Actively hiring
COEPD (Center Of Excellence For Professional Development),"
Hyderabad ","₹ 5,000 - 6,500 ",5,"['CSS', 'C#', 'ASP.NET', 'SQL', 'MS SQL Server', 'Model View Controller(MVC)']",Actively hiring
Hiretick,"
Bangalore ","₹ 12,000 - 15,000 ",6,"['Inside Sales', 'Business Development']",Not actively hiring
Emoolar Technology Private Limited,"
Work from home ","₹ 6,000 - 8,000 ",7,"['HTML', 'CSS', 'JavaScript']",Actively hiring
Relinns Technologies,"
Chandigarh, Mohali ","₹ 9,000 - 10,000 ",8,"['Natural Language Processing (NLP)', 'Artificial intelligence']",Actively hiring
Relinns Technologies,"
Chandigarh, Mohali ","₹ 9,000 - 10,000 ",9,"['Software Testing', 'Manual Testing']",Actively hiring
ShyamBhajo Jewellers Private Limited,"
Kolkata ","₹ 5,000 - 18,000 ",10,"['MS-Office', 'MS-Word', 'MS-Excel', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Effective Communication']",Not actively hiring
Pearl Grill And Cafe,"
Delhi                                                                (Hybrid)
                                        


","₹ 6,000 - 12,000 ",11,"['Social Media Marketing', 'Video Editing']",Actively hiring
Treviax.in,"
Work from home ","₹ 15,000 - 20,000 ",12,"['Python', 'SQL', 'Data Analytics', 'Machine Learning', 'Data Science', 'Natural Language Processing (NLP)', 'Deep Learning']",Not actively hiring
Target Publications Private Limited,"
Thane (w) ","₹ 10,000 - 12,000 ",13,"['Lead Generation', 'Inside Sales', 'Sales Support', 'Sales']",Actively hiring
Syscon Electro Tech India Private Limited,"
Work from home ","₹ 5,000 - 8,000 ",14,"['OpenCV', 'Python', 'Linux', 'GitHub', 'C++ Programming', 'Deep Learning', 'TensorFlow']",Actively hiring
Straight Drive Sports And Leisure Pvt Ltd,"
Bangalore ","₹ 18,000 - 24,000 ",15,"['Social Media Marketing', 'Search Engine Marketing (SEM)', 'Creative Writing', 'English Proficiency (Written)', 'Instagram Marketing']",Actively hiring
Maxgen Technologies Private Limited,"
Pune ","₹ 5,000 - 12,000 ",16,"['Python', 'Machine Learning', 'Data Science', 'Deep Learning', 'Artificial intelligence']",Actively hiring
TMS Foundation (bharatyuva.org),"
Work from home ",Unpaid,17,"['HTML', 'CSS', 'Cloud Computing', 'Python', 'Joomla', 'Computer Networking', 'Linux']",Actively hiring
Mahadev Kadam,"
Work from home ","₹ 7,000 - 10,000 ",18,"['Negotiation', 'Time Management', 'Client Relationship Management (CRM)', 'Content Marketing', 'Market research', 'Effective Communication']",Actively hiring
Hybr1d Technologies Private Limited,"
Bangalore                                                                (Hybrid)
                                        


","₹ 10,000 - 15,000 ",19,"['Social Media Marketing', 'Content Writing']",Actively hiring
Madhu Mantri And Associates,"
Hyderabad ","₹ 4,500 ",20,"['Finance', 'Accounting']",Actively hiring
Evavo Wellness & Solutions LLP,"
Mumbai ","₹ 7,000 - 13,000 ",21,"['Tally', 'MS-Excel']",Actively hiring
Evavo Wellness & Solutions LLP,"
Mumbai ","₹ 10,000 - 18,000 ",22,"['MS-Excel', 'Interpersonal skills', 'Effective Communication']",Actively hiring
Zopper,"
Noida ","₹ 12,000 - 17,000 ",23,"['E-commerce', 'Market Analysis', 'Marketing Strategy', 'Marketing Campaigns', 'Marketing Automation']",Not actively hiring
Ramyoz,"
Greater Noida ","₹ 6,000 - 10,000 ",24,"['JavaScript', 'Xcode', 'REST API', 'React Native', 'Android', 'Redux', 'CI/CD']",Actively hiring
PadosiAgent ServTech Pvt Ltd,"
Ahmedabad ","₹ 3,750 - 12,000 ",25,"['Computer skills', 'Effective Communication', 'Product Marketing']",Actively hiring
The Learn Cloud,"
Work from home ","₹ 7,000 - 10,000 ",26,"['Video Editing', 'Attention to Detail', 'Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Instagram Marketing']",Actively hiring
Countai Private Limited,"
Coimbatore ","₹ 8,000 - 10,000 ",27,"['Wireframing', 'UI & UX Design', 'Sketch', 'Adobe XD', 'Figma']",Actively hiring
Crack Physics,"
Work from home ","₹ 2,000 - 2,500 ",28,"['Coordination', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Management']",Actively hiring
Tour Planners,"
Ghaziabad, Ghaziabad Sub-District ","₹ 12,000 ",29,"['Social Media Marketing', 'MS-Excel', 'Computer skills', 'Effective Communication', 'ChatGPT']",Not actively hiring
Digital Heroes,"
Lucknow                                                                (Hybrid)
                                        


","₹ 20,000 - 30,000 ",30,"['Java', 'JavaScript', 'Python', 'SQL', 'Django', 'Node.js', 'NoSQL']",Not actively hiring
Digital Heroes,"
Lucknow                                                                (Hybrid)
                                        


","₹ 20,000 - 25,000 ",31,"['HTML', 'CSS', 'CorelDRAW', 'Adobe Illustrator', 'Branding', 'Adobe Creative Suite', 'UI & UX Design']",Not actively hiring
RSHCE Renu Sharma Health Care And Education Foundation,"
Work from home ",Unpaid,32,['Recruitment'],Actively hiring
Rajlaxmi Solutions Private Limited,"
Thane, Mumbai ","₹ 3,000 - 5,000 ",33,"['MySQL', 'HTML', 'CSS', 'WordPress', 'Bootstrap', 'Node.js']",Not actively hiring
PrepXL,"
Work from home ","₹ 2,000 - 5,000 ",34,"['Content Writing', 'Video Editing', 'Video Making', 'English Proficiency (Spoken)', 'Effective Communication']",Actively hiring
Treviax.in,"
Work from home ","₹ 10,000 - 20,000 ",35,"['Python', 'Data Analytics', 'Machine Learning', 'Data Science', 'Natural Language Processing (NLP)', 'Deep Learning', 'Artificial intelligence']",Not actively hiring
Axia Data Technologies LLP,"
Pune ","₹ 5,000 - 20,000 ",36,"['Adobe Photoshop', 'Adobe Illustrator', 'Canva', 'Figma']",Actively hiring
Aap Ka Bazaar Tradeweb Llp,"
Delhi ","₹ 10,000 - 14,000 ",37,"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Hindi Proficiency (Spoken)', 'Canva']",Actively hiring
Maxgen Technologies Private Limited,"
Pune ","₹ 5,000 - 12,000 ",38,"['Java', 'HTML', 'CSS', 'JavaScript', 'Python', 'MongoDB', 'Node.js']",Actively hiring
A2D Innovations Private Limited,"
Work from home ","₹ 5,000 - 6,500 ",39,"['Social Media Marketing', 'Search Engine Marketing (SEM)', 'Digital Marketing', 'Google AdWords', 'Search Engine Optimization (SEO)', 'Facebook Marketing', 'Creative Writing']",Not actively hiring
SARAL BHARAT NEWS,"
Work from home ","₹ 25,000 - 1,05,500 ",0,"['Sales Management', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'American English', 'British English', 'Market research', 'Sales']",Actively hiring
Maxgen Technologies Private Limited,"
Ahmedabad ","₹ 5,000 - 12,000 ",1,"['Node.js', 'Web development', 'React', 'MERN']",Actively hiring
Maxgen Technologies Private Limited,"
Ahmedabad ","₹ 5,000 - 12,000 ",2,"['HTML', 'Python', 'Django', 'Machine Learning']",Actively hiring
Advince LLP,"
Hyderabad                                                                (Hybrid)
                                        


","₹ 3,000 - 5,000 ",3,"['English Proficiency (Spoken)', 'Effective Communication']",Not actively hiring
Careerfy,"
Aurangabad, Kolhapur, Pune, Solapur, Amravati, Satara, Mumbai, Nagpur, Nashik                                                                (Hybrid)
                                        


","₹ 20,000 - 25,001 ",4,"['Negotiation', 'English Proficiency (Spoken)', 'Sales', 'Effective Communication']",Actively hiring
Digital Word Of Mouth (WoM),"
Work from home ","₹ 1,000 ",5,"['Social Media Marketing', 'Search Engine Marketing (SEM)', 'Digital Marketing', 'Search Engine Optimization (SEO)', 'Facebook Marketing', 'Creative Writing', 'Email Marketing']",Not actively hiring
Hybr1d Technologies Private Limited,"
Bangalore                                                                (Hybrid)
                                        


","₹ 10,000 - 18,000 ",6,"['Adobe Photoshop', 'Video Editing', 'Adobe Premiere Pro', 'Video Making', 'Adobe After Effects']",Actively hiring
ThinkClock Battery Labs Pvt. Ltd.,"
Hosur, Hoskote, Bangalore                                                                (Hybrid)
                                        


","₹ 18,000 - 30,000 ",7,"['Finance', 'Accounting', 'Tally', 'Taxation', 'MS-Excel', 'Google Sheets', 'GST']",Actively hiring
Scholarthi,"
Work from home ","₹ 1,000 - 1,500 ",8,"['Recruitment', 'MS-Excel', 'Gujarati Proficiency (Spoken)', 'Effective Communication', 'Google Sheets']",Not actively hiring
Neoclassic Studios,"
Lucknow, Noida ","₹ 4,000 - 10,000 ",9,"['Social Media Marketing', 'Creative Writing', 'English Proficiency (Written)']",Not actively hiring
Kesoram Rayon,"
Hooghly ","₹ 20,000 - 30,000 ",10,"['MS-Office', 'Data Analytics', 'Labour laws', 'Effective Communication']",Actively hiring
VASAPTEX LLP,"
Noida ","₹ 5,000 - 7,500 ",11,"['Java', 'JavaScript', 'PostgreSQL', 'React']",Actively hiring
SortWind Private Limited,"
Work from home ","₹ 10,000 - 15,000 ",12,"['Social Media Marketing', 'Digital Marketing', 'Client Interaction', 'Email Marketing', 'Sales Management', 'Client Relationship', 'English Proficiency (Spoken)']",Actively hiring
Millennium Money Finance,"
Mumbai ","₹ 5,500 - 11,500 ",13,"['MS-Office', 'Finance', 'MS-Excel', 'English Proficiency (Spoken)', 'English Proficiency (Written)']",Not actively hiring
MS FinTech Solutions,"
Indore ","₹ 4,000 - 5,200 ",14,"['MS-Word', 'Tally', 'MS-Excel', 'Computer skills']",Not actively hiring
PadosiAgent ServTech Pvt Ltd,"
Ahmedabad ","₹ 3,250 - 12,000 ",15,"['Field Work', 'English Proficiency (Spoken)', 'Hindi Proficiency (Spoken)', 'Sales Strategy']",Actively hiring
Ramyoz,"
Greater Noida ","₹ 6,000 - 10,000 ",16,"['HTML', 'CSS', 'JavaScript', 'Xcode', 'Node.js', 'React', 'REST API']",Actively hiring
Girish Dutt Shukla,"
Work from home ","₹ 6,000 - 8,000 ",17,"['Adobe Photoshop', 'Adobe Illustrator', 'Video Editing', 'Adobe Premiere Pro', 'Final Cut Pro', 'Video Making', 'Audio Editing']",Actively hiring
The Learn Cloud,"
Work from home ","₹ 7,000 - 10,000 ",18,"['Social Media Marketing', 'Content Writing', 'Video Editing', 'Attention to Detail', 'Creative Writing', 'English Proficiency (Spoken)', 'Instagram Marketing']",Actively hiring
TwiLearn EduTech Private Limited,"
Work from home ","₹ 10,000 - 20,000 ",19,"['Python', 'SQL', 'Data Analytics', 'MS-Excel', 'Data Science', 'Power BI', 'Tableau']",Not actively hiring
TwiLearn EduTech Private Limited,"
Work from home ","₹ 10,000 - 20,000 ",20,"['Python', 'SQL', 'Data Analytics', 'Machine Learning', 'Data Science', 'Natural Language Processing (NLP)', 'Deep Learning']",Not actively hiring
TwiLearn EduTech Private Limited,"
Work from home ","₹ 10,000 - 15,000 ",21,"['MS-Office', 'Python', 'SQL', 'Data Analytics', 'MS-Excel', 'English Proficiency (Spoken)', 'English Proficiency (Written)']",Not actively hiring
TwiLearn EduTech Private Limited,"
Work from home ","₹ 10,000 - 20,000 ",22,"['Python', 'Data Structures', 'Machine Learning', 'Data Science', 'Neural Networks', 'Natural Language Processing (NLP)', 'Deep Learning']",Not actively hiring
TwiLearn EduTech Private Limited,"
Work from home ","₹ 10,000 - 20,000 ",23,"['Java', 'MySQL', 'JSP', 'J2EE', 'Hibernate ORM(Java)', 'Spring MVC']",Not actively hiring
TwiLearn EduTech Private Limited,"
Work from home ","₹ 10,000 - 20,000 ",24,"['HTML', 'CSS', 'Python', 'Django', 'Machine Learning', 'REST API']",Not actively hiring
VigorSoft Software LLP,"
Work from home ","₹ 4,000 ",25,"['Social Media Marketing', 'Blogging', 'Search Engine Optimization (SEO)', 'Creative Writing', 'English Proficiency (Written)']",Actively hiring
RSHCE Renu Sharma Health Care And Education Foundation,"
Work from home ",Unpaid,26,"['Recruitment', 'MS-Excel', 'English Proficiency (Spoken)', 'English Proficiency (Written)']",Actively hiring
Yash Makwana,"
Mumbai                                                                (Hybrid)
                                        


","₹ 5,000 - 8,000 ",27,"['Social Media Marketing', 'Digital Marketing', 'Facebook Marketing']",Not actively hiring
LEAN IPTV,"
Chandigarh, Punjab, Himachal Pradesh, Haryana ","₹ 10,000 ",28,"['MS-Excel', 'Business Research', 'Human Resources', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Business Development', 'Effective Communication']",Not actively hiring
Hope Security Equipments Private Limited,"
Noida ","₹ 16,000 ",29,"['Social Media Marketing', 'Digital Marketing', 'Email Marketing', 'MS-Excel', 'English Proficiency (Spoken)', 'English Proficiency (Written)']",Not actively hiring
Mahima Aggarwal,"
Delhi ","₹ 10,000 - 20,000 ",30,"['Creativity', 'Market Analysis', 'Strategy', 'Problem Solving', 'Effective Communication', 'Content Editing']",Not actively hiring
Laximo Tech Solutions,"
Greater Noida                                                                (Hybrid)
                                        


","₹ 5,000 - 10,000 ",31,"['Social Media Marketing', 'Video Editing', 'Digital Marketing', 'Google AdWords', 'Search Engine Optimization (SEO)', 'Email Marketing', 'MS-Excel']",Not actively hiring
Assar Networks,"
Delhi ","₹ 10,000 - 12,000 ",32,"['MS-Excel', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Interpersonal skills', 'Effective Communication']",Not actively hiring
PMG Engineering Private Limited,"
Delhi, Ujjain, Noida, Mathura, Varanasi ","₹ 5,000 - 10,000 ",33,"['Social Media Marketing', 'MS-Excel', 'Field Work']",Not actively hiring
Pixel Media,"
Delhi, Noida ","₹ 8,000 - 12,000 ",34,"['Social Media Marketing', 'Digital Marketing', 'Creative Writing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)']",Not actively hiring
El Joyero,"
Jaipur ","₹ 5,000 - 12,000 ",35,"['Social Media Marketing', 'Search Engine Marketing (SEM)', 'Digital Marketing', 'Search Engine Optimization (SEO)', 'Facebook Marketing', 'Creative Writing', 'Email Marketing']",Not actively hiring
Pixel Media,"
Delhi, Noida ","₹ 8,000 - 12,000 ",36,"['Social Media Marketing', 'Creative Writing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Instagram Marketing']",Not actively hiring
Mapinger,"
Hyderabad ","₹ 14,000 ",37,"['Social Media Marketing', 'Client Interaction', 'Effective Communication']",Not actively hiring
The Akanksha Foundation,"
Pune ","₹ 15,000 ",38,"['Recruitment', 'Resume screening', 'Interview Coordination']",Not actively hiring
Aatm Nirbhar,"
Delhi ","₹ 25,000 - 30,000 ",39,"['Social Media Marketing', 'Content Writing', 'Video Editing', 'Content Management', 'Canva', 'Content Editing']",Actively hiring
Aditya A,"
Work from home ",Unpaid,0,"['Video Editing', 'Adobe InDesign', 'Canva']",Not actively hiring
KEC RESTORATION SOLUTIONS PRIVATE LIMITED,"
Mumbai ","₹ 17,000 - 25,000 ",1,"['MS-Office', 'MS-Word', 'MS-Excel', 'English Proficiency (Spoken)']",Not actively hiring
Shriya Bubna,"
Mumbai                                                                (Hybrid)
                                        


","₹ 10,000 - 15,000 ",2,"['Search Engine Optimization (SEO)', 'Reading', 'Canva', 'Digital Marketing Tools']",Not actively hiring
ZULP,"
Work from home ","₹ 4,000 - 8,000 ",3,"['Adobe Photoshop', 'CorelDRAW', 'Adobe Illustrator', 'Canva', 'Figma']",Actively hiring
Sonalee Ambardar,"
Thane, Navi Mumbai, Dombivli, Mumbai, Palava City ","₹ 20,000 - 23,000 ",4,"['MS-Office', 'Event Management', 'Recruitment', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Canva', 'Human Resource Information System (HRIS)']",Not actively hiring
ISAB Greater Noida,"
Greater Noida ","₹ 10,000 ",5,"['Social Media Marketing', 'Presentation skills', 'Digital Marketing', 'MS-Excel', 'Counseling', 'English Proficiency (Spoken)', 'English Proficiency (Written)']",Actively hiring
Android Cherry,"
Work from home ","₹ 4,000 ",6,"['WordPress', 'English Proficiency (Written)', 'Research and Analytics']",Not actively hiring
Almost Magic Private Limited,"
Chandigarh, Mohali, Panchkula ","₹ 7,500 - 12,500 ",7,"['Python', 'Data Structures', 'Machine Learning', 'Data Science', 'Neural Networks', 'Natural Language Processing (NLP)', 'Deep Learning']",Not actively hiring
Pentarch Ventures,"
Work from home ","₹ 7,000 - 11,000 ",8,"['Social Media Marketing', 'MS-PowerPoint', 'Email Marketing', 'MS-Excel', 'Client Relationship Management (CRM)', 'English Proficiency (Written)', 'Database Management System (DBMS)']",Not actively hiring
